department,total_earnings,_id
BPS Substitute Teachers/Nurs,24879.63,17364
BPS O'Bryant School,113810.36,17365
BPS Human Resource Team,84889.7,17366
Food & Nutrition Svc,32941.97,17367
BPS Harvard/Kent Elementary,83462.86,17368
BPS Chittick Elementary,120635.46,17369
BPS Quincy Elementary,46674.56,17370
Higginson/Lewis K-8,5606.85,17371
Jackson/Mann K-8,23455.89,17372
"Kennedy, PJ Elementary",105446.06,17373
BPS Boston Latin,92150.1,17374
Curley K-8,97178.87,17375
"Kennedy, EM Health Academy",69332.29,17376
Jackson/Mann K-8,54666.77,17377
BPS Substitute Teachers/Nurs,4434.29,17378
BPS Winship Elementary,117596.51,17379
UP Academy Holland,20558.0,17380
BPS Quincy Elementary,113800.6,17381
BPS Human Resource Team,75634.95,17382
BPS Quincy Elementary,37986.67,17383
BPS Substitute Teachers/Nurs,15.16,17384
Kilmer K-8,9818.04,17385
Edison K-8,76812.62,17386
BPS East Boston High,93472.93,17387
BPS Substitute Teachers/Nurs,20.02,17388
Haley Pilot,99740.08,17389
West Zone ELC,101934.59,17390
BPS Lee Elementary,33608.66,17391
Curley K-8,119547.92,17392
BPS Facility Management,13699.83,17393
BPS Beethoven Elementary,92943.88,17394
BPS McKinley Middle,37730.82,17395
West Roxbury Academy,109625.76,17396
Advancement & Ext. Affairs,91779.63,17397
Jackson/Mann K-8,42302.98,17398
BPS Holmes Elementary,57427.58,17399
Haley Pilot,86062.06,17400
BPS Horace Mann,41985.48,17401
Jackson/Mann K-8,117276.05,17402
BPS Boston Latin,35522.84,17403
BPS Adams Elementary,38657.54,17404
BPS Latin Academy,18184.72,17405
Quincy Upper School,598.01,17406
UP Academy Dorchester,46147.58,17407
BPS Alternative Education HS,115610.36,17408
BPS Mckay Elementary,71031.1,17409
BPS Substitute Teachers/Nurs,23293.45,17410
WREC: Urban Science Academy,115764.53,17411
BPS Substitute Teachers/Nurs,16994.35,17412
Curley K-8,5975.98,17413
BPS Substitute Teachers/Nurs,612.56,17414
BPS Special Education,29345.77,17415
BPS Substitute Teachers/Nurs,248.76,17416
Green Academy,92155.32,17417
Edison K-8,45842.31,17418
BPS Madison Park High,123671.18,17419
BPS Snowden International Hi,125191.45,17420
BPS Facility Management,68925.77,17421
"Kennedy, PJ Elementary",83188.68,17422
BPS Madison Park High,111807.65,17423
BPS Substitute Teachers/Nurs,13372.52,17424
BPS Roland Hayes Div of Music,111221.4,17425
BPS Transportation,24299.11,17426
Warren/Prescott K-8,103065.98,17427
BPS Special Education,117328.73,17428
BPS Irving Middle,19598.32,17429
BPS Special Education,103374.58,17430
BPS Substitute Teachers/Nurs,2378.85,17431
Henderson Elementary,112212.13,17432
BPS Special Education,56740.86,17433
BPS Special Education,23485.1,17434
Umana Middle,41909.29,17435
Tech Boston Academy,79448.8,17436
BPS Winship Elementary,9692.55,17437
BPS Condon Elementary,54524.63,17438
East Boston EEC,50998.28,17439
BPS Timilty Middle,109108.26,17440
School Support & Tranformation,74278.88,17441
Jackson/Mann K-8,85172.35,17442
BPS Sumner Elementary,7120.81,17443
Young Achievers K-8,77147.64,17444
Eliot K-8,37797.41,17445
Edison K-8,106010.47,17446
Green Academy,77376.95,17447
Kilmer K-8,9485.28,17448
BPS Mckay Elementary,18500.24,17449
BPS Charlestown High,513.43,17450
BPS Transportation,36365.49,17451
BPS Substitute Teachers/Nurs,19.81,17452
BPS Boston Latin,1052.64,17453
BPS Charlestown High,96087.05,17454
Research Assess & Eval,7200.0,17455
Quincy Upper School,57719.93,17456
BPS Quincy Elementary,8575.01,17457
BPS Quincy Elementary,32903.56,17458
Info & Instr Technology,103383.43,17459
BPS Special Education,12920.62,17460
Edison K-8,79172.0,17461
BPS Substitute Teachers/Nurs,163.25,17462
Kilmer K-8,115476.93,17463
BPS Murphy Elementary,110870.52,17464
Tobin K-8,68074.84,17465
Lyon Pilot High 9-12,39245.03,17466
BPS New Mission Pilot,80776.99,17467
Career & Technical Ed,17200.0,17468
BPS Latin Academy,127972.3,17469
BPS Latin Academy,15286.5,17470
Margarita Muniz Academy,92666.66,17471
BPS Boston Latin,64870.2,17472
Hurley K-8,124846.59,17473
BPS Special Education,100252.22,17474
BPS Mckay Elementary,99089.05,17475
BPS Welcome Services,75436.53,17476
BPS School Safety Service,56282.56,17477
BPS Counseling Service,37662.86,17478
Dudley St. Neighborhood School,77376.95,17479
BPS Special Education,77800.45,17480
Boston Fire Department,260160.29,17481
Boston Fire Department,247269.28,17482
Boston Fire Department,240136.5,17483
Boston Fire Department,239735.45,17484
Boston Fire Department,239168.82,17485
Boston Fire Department,238920.11,17486
Boston Fire Department,238208.52,17487
Boston Fire Department,237732.12,17488
Boston Fire Department,237122.45,17489
Boston Fire Department,236751.64,17490
Boston Fire Department,234946.67,17491
Boston Fire Department,234941.88,17492
Boston Fire Department,234605.7,17493
Boston Fire Department,231890.5,17494
Boston Fire Department,226706.05,17495
Boston Fire Department,224017.56,17496
Boston Fire Department,222619.05,17497
Boston Fire Department,221889.72,17498
Boston Fire Department,221718.71,17499
Boston Fire Department,220187.09,17500
Boston Fire Department,219736.15,17501
Boston Fire Department,219297.43,17502
Boston Fire Department,219130.28,17503
Boston Fire Department,218758.52,17504
Boston Fire Department,218443.99,17505
Boston Fire Department,218173.25,17506
Boston Fire Department,217141.34,17507
Boston Fire Department,217046.29,17508
Boston Fire Department,216812.28,17509
Boston Fire Department,216617.98,17510
Boston Fire Department,215830.62,17511
Boston Fire Department,214551.6,17512
Boston Fire Department,213838.88,17513
Boston Fire Department,213483.91,17514
Boston Fire Department,213402.86,17515
Boston Fire Department,213074.0,17516
Boston Fire Department,212699.92,17517
Boston Fire Department,211424.07,17518
Boston Fire Department,210935.17,17519
Boston Fire Department,210824.72,17520
Boston Fire Department,210798.24,17521
Boston Fire Department,209251.92,17522
Boston Fire Department,208910.23,17523
Boston Fire Department,207163.37,17524
Boston Fire Department,206884.36,17525
Boston Fire Department,205709.41,17526
Boston Fire Department,205598.14,17527
Boston Fire Department,202703.49,17528
Boston Fire Department,201841.89,17529
Boston Fire Department,201828.31,17530
Boston Fire Department,201461.31,17531
Boston Fire Department,201059.88,17532
Boston Fire Department,200175.59,17533
Boston Fire Department,200044.64,17534
Boston Fire Department,199580.58,17535
Boston Fire Department,199327.13,17536
Boston Fire Department,199319.09,17537
Boston Fire Department,198226.8,17538
Boston Fire Department,197958.6,17539
Boston Fire Department,197764.3,17540
Boston Fire Department,197597.72,17541
Boston Fire Department,197121.69,17542
Boston Fire Department,197053.32,17543
Boston Fire Department,196930.67,17544
Boston Fire Department,196429.33,17545
Boston Fire Department,196235.2,17546
Boston Fire Department,196011.72,17547
Boston Fire Department,195886.81,17548
Boston Fire Department,195397.82,17549
Boston Fire Department,195347.34,17550
Boston Fire Department,195071.75,17551
Boston Fire Department,195040.85,17552
Boston Fire Department,194747.59,17553
Boston Fire Department,194335.46,17554
Boston Fire Department,194275.54,17555
Boston Fire Department,194269.07,17556
Boston Fire Department,193916.93,17557
Boston Fire Department,193906.99,17558
Boston Fire Department,193299.96,17559
Boston Fire Department,193008.5,17560
Boston Fire Department,192869.92,17561
Boston Fire Department,192719.99,17562
Boston Fire Department,192719.03,17563
Boston Fire Department,192255.37,17564
Boston Fire Department,192022.95,17565
Boston Fire Department,191744.1,17566
Boston Fire Department,191389.09,17567
Boston Fire Department,191257.71,17568
Boston Fire Department,190558.13,17569
Boston Fire Department,190413.79,17570
Boston Fire Department,190371.85,17571
Boston Fire Department,189909.31,17572
Boston Fire Department,189886.45,17573
Boston Fire Department,189878.71,17574
Boston Fire Department,189451.77,17575
Boston Fire Department,188389.79,17576
Boston Fire Department,188356.9,17577
Boston Fire Department,187776.24,17578
Boston Fire Department,187109.22,17579
Boston Fire Department,187051.54,17580
Boston Fire Department,186652.89,17581
Boston Fire Department,186644.43,17582
Boston Fire Department,186209.56,17583
Boston Fire Department,186060.05,17584
Boston Fire Department,185859.09,17585
Boston Fire Department,185429.5,17586
Boston Fire Department,184975.73,17587
Boston Fire Department,184846.88,17588
Boston Fire Department,184186.65,17589
Boston Fire Department,184062.15,17590
Boston Fire Department,183683.98,17591
Boston Fire Department,183198.04,17592
Boston Fire Department,183010.61,17593
Boston Fire Department,182863.1,17594
Boston Fire Department,182813.56,17595
Boston Fire Department,182705.11,17596
Boston Fire Department,182605.83,17597
Boston Fire Department,182521.81,17598
Boston Fire Department,182139.8,17599
Boston Fire Department,182127.0,17600
Boston Fire Department,181858.29,17601
Boston Fire Department,181680.0,17602
Boston Fire Department,181098.03,17603
Boston Fire Department,180656.09,17604
Boston Fire Department,180584.99,17605
Boston Fire Department,180583.22,17606
Boston Fire Department,179709.57,17607
Boston Fire Department,179522.72,17608
Boston Fire Department,179493.12,17609
Boston Fire Department,179481.59,17610
Boston Fire Department,179323.34,17611
Boston Fire Department,179308.4,17612
Boston Fire Department,179200.0,17613
Boston Fire Department,178648.92,17614
Boston Fire Department,178328.93,17615
Boston Fire Department,177914.8,17616
Boston Fire Department,177854.58,17617
Boston Fire Department,177796.07,17618
Boston Fire Department,177495.2,17619
Boston Fire Department,177338.71,17620
Boston Fire Department,177042.97,17621
Boston Fire Department,176820.56,17622
Boston Fire Department,176505.58,17623
Boston Fire Department,176455.37,17624
Boston Fire Department,176185.35,17625
Boston Fire Department,176082.45,17626
Boston Fire Department,175919.77,17627
Boston Fire Department,175610.59,17628
Boston Fire Department,175152.01,17629
Boston Fire Department,175131.84,17630
Boston Fire Department,175094.84,17631
Boston Fire Department,175000.11,17632
Boston Fire Department,174732.57,17633
Boston Fire Department,174617.01,17634
Boston Fire Department,174326.17,17635
Boston Fire Department,174220.04,17636
Boston Fire Department,174097.59,17637
Boston Fire Department,174047.66,17638
Boston Fire Department,173783.86,17639
Boston Fire Department,173767.78,17640
Boston Fire Department,173505.96,17641
Boston Fire Department,173481.39,17642
Boston Fire Department,173387.45,17643
Boston Fire Department,172799.98,17644
Boston Fire Department,172736.35,17645
Boston Fire Department,172457.82,17646
Boston Fire Department,172416.38,17647
Boston Fire Department,172380.04,17648
Boston Fire Department,172174.68,17649
Boston Fire Department,172157.43,17650
Boston Fire Department,172058.24,17651
Boston Fire Department,171901.72,17652
Boston Fire Department,171744.13,17653
Boston Fire Department,171706.64,17654
Boston Fire Department,171676.31,17655
Boston Fire Department,171527.95,17656
Boston Fire Department,171306.96,17657
Boston Fire Department,171305.14,17658
Boston Fire Department,171277.97,17659
Boston Fire Department,170976.67,17660
Boston Fire Department,170737.6,17661
Boston Fire Department,170718.79,17662
Boston Fire Department,170660.41,17663
Boston Fire Department,170497.17,17664
Boston Fire Department,170360.02,17665
Boston Fire Department,170333.66,17666
Boston Fire Department,170057.14,17667
Boston Fire Department,169586.43,17668
Boston Fire Department,169534.77,17669
Boston Fire Department,169299.08,17670
Boston Fire Department,169278.34,17671
Boston Fire Department,169165.14,17672
Boston Fire Department,169114.12,17673
Boston Fire Department,169051.58,17674
Boston Fire Department,168950.99,17675
Boston Fire Department,168761.58,17676
Boston Fire Department,168699.26,17677
Boston Fire Department,168427.66,17678
Boston Fire Department,168417.41,17679
Boston Fire Department,168363.76,17680
Boston Fire Department,168211.13,17681
Boston Fire Department,167803.71,17682
Boston Fire Department,167634.61,17683
Boston Fire Department,167608.13,17684
Boston Fire Department,167398.24,17685
Boston Fire Department,167330.27,17686
Boston Fire Department,167160.07,17687
Boston Fire Department,167128.74,17688
Boston Fire Department,166934.89,17689
Boston Fire Department,166327.75,17690
Boston Fire Department,166130.91,17691
Boston Fire Department,166037.45,17692
Boston Fire Department,165963.03,17693
Boston Fire Department,165863.61,17694
Boston Fire Department,165836.41,17695
Boston Fire Department,165813.56,17696
Boston Fire Department,165690.32,17697
Boston Fire Department,165545.4,17698
Boston Fire Department,165453.9,17699
Boston Fire Department,165169.47,17700
Boston Fire Department,165066.77,17701
Boston Fire Department,164959.48,17702
Boston Fire Department,164934.99,17703
Boston Fire Department,164912.68,17704
Boston Fire Department,164801.82,17705
Boston Fire Department,164741.05,17706
Boston Fire Department,164683.9,17707
Boston Fire Department,164611.18,17708
Boston Fire Department,164209.82,17709
Boston Fire Department,163816.3,17710
Boston Fire Department,163627.28,17711
Boston Fire Department,163497.28,17712
Boston Fire Department,163406.03,17713
Boston Fire Department,163390.47,17714
Boston Fire Department,163269.34,17715
Boston Fire Department,163156.64,17716
Boston Fire Department,163131.69,17717
Boston Fire Department,163086.33,17718
Boston Fire Department,163026.61,17719
Boston Fire Department,162906.02,17720
Boston Fire Department,162881.37,17721
Boston Fire Department,162613.08,17722
Boston Fire Department,162588.83,17723
Boston Fire Department,162587.74,17724
Boston Fire Department,162557.94,17725
Boston Fire Department,162469.22,17726
Boston Fire Department,162428.46,17727
Boston Fire Department,162201.72,17728
Boston Fire Department,162132.13,17729
Boston Fire Department,162077.11,17730
Boston Fire Department,161976.68,17731
Boston Fire Department,161730.89,17732
Boston Fire Department,161560.68,17733
Boston Fire Department,161421.5,17734
Boston Fire Department,161317.39,17735
Boston Fire Department,161227.85,17736
Boston Fire Department,161219.03,17737
Boston Fire Department,160977.34,17738
Boston Fire Department,160940.75,17739
Boston Fire Department,160913.38,17740
Boston Fire Department,160824.94,17741
Boston Fire Department,160816.48,17742
Boston Fire Department,160777.95,17743
Boston Fire Department,160677.7,17744
Boston Fire Department,160532.21,17745
Boston Fire Department,160481.66,17746
Boston Fire Department,160444.73,17747
Boston Fire Department,160441.92,17748
Boston Fire Department,160316.32,17749
Boston Fire Department,160238.14,17750
Boston Fire Department,160169.17,17751
Boston Fire Department,159861.7,17752
Boston Fire Department,159635.12,17753
Boston Fire Department,159532.85,17754
Boston Fire Department,159489.67,17755
Boston Fire Department,159489.04,17756
Boston Fire Department,159352.62,17757
Boston Fire Department,159188.67,17758
Boston Fire Department,159134.58,17759
Boston Fire Department,159105.38,17760
Boston Fire Department,159079.99,17761
Boston Fire Department,159076.54,17762
Boston Fire Department,159066.91,17763
Boston Fire Department,159016.54,17764
Boston Fire Department,158973.14,17765
Boston Fire Department,158858.82,17766
Boston Fire Department,158791.93,17767
Boston Fire Department,158654.51,17768
Boston Fire Department,158603.31,17769
Boston Fire Department,158324.95,17770
Boston Fire Department,158291.1,17771
Boston Fire Department,158225.79,17772
Boston Fire Department,158225.4,17773
Boston Fire Department,158098.19,17774
Boston Fire Department,158071.5,17775
Boston Fire Department,158060.67,17776
Boston Fire Department,158037.37,17777
Boston Fire Department,157866.98,17778
Boston Fire Department,157841.33,17779
Boston Fire Department,157833.63,17780
Boston Fire Department,157793.47,17781
Boston Fire Department,157574.47,17782
Boston Fire Department,157397.4,17783
Boston Fire Department,157219.88,17784
Boston Fire Department,157009.51,17785
Boston Fire Department,156916.66,17786
Boston Fire Department,156895.17,17787
Boston Fire Department,156869.83,17788
Boston Fire Department,156764.27,17789
Boston Fire Department,156752.53,17790
Boston Fire Department,156572.53,17791
Boston Fire Department,156511.33,17792
Boston Fire Department,156376.96,17793
Boston Fire Department,156173.45,17794
Boston Fire Department,156026.97,17795
Boston Fire Department,155918.53,17796
Boston Fire Department,155871.72,17797
Boston Fire Department,155810.35,17798
Boston Fire Department,155797.66,17799
Boston Fire Department,155734.54,17800
Boston Fire Department,155661.93,17801
Boston Fire Department,155647.43,17802
Boston Fire Department,155647.21,17803
Boston Fire Department,155609.54,17804
Boston Fire Department,155577.99,17805
Boston Fire Department,155521.53,17806
Boston Fire Department,155483.51,17807
Boston Fire Department,155470.65,17808
Boston Fire Department,155405.85,17809
Boston Fire Department,155375.58,17810
Boston Fire Department,155360.2,17811
Boston Fire Department,155282.31,17812
Boston Fire Department,155235.92,17813
Boston Fire Department,155038.83,17814
Boston Fire Department,154847.64,17815
Boston Fire Department,154821.6,17816
Boston Fire Department,154820.77,17817
Boston Fire Department,154789.1,17818
Boston Fire Department,154756.05,17819
Boston Fire Department,154717.06,17820
Boston Fire Department,154703.15,17821
Boston Fire Department,154612.05,17822
Boston Fire Department,154490.45,17823
Boston Fire Department,154483.33,17824
Boston Fire Department,154393.05,17825
Boston Fire Department,154376.02,17826
Boston Fire Department,154240.18,17827
Boston Fire Department,154156.05,17828
Boston Fire Department,153861.77,17829
Boston Fire Department,153510.03,17830
Boston Fire Department,153361.69,17831
Boston Fire Department,153351.95,17832
Boston Fire Department,153326.08,17833
Boston Fire Department,153208.67,17834
Boston Fire Department,153197.71,17835
Boston Fire Department,153172.17,17836
Boston Fire Department,153139.52,17837
Boston Fire Department,153122.35,17838
Boston Fire Department,153063.41,17839
Boston Fire Department,153037.42,17840
Boston Fire Department,152865.68,17841
Boston Fire Department,152862.72,17842
Boston Fire Department,152838.02,17843
Boston Fire Department,152733.84,17844
Boston Fire Department,152727.85,17845
Boston Fire Department,152601.52,17846
Boston Fire Department,152600.77,17847
Boston Fire Department,152380.09,17848
Boston Fire Department,152330.3,17849
Boston Fire Department,152197.16,17850
Boston Fire Department,152141.93,17851
Boston Fire Department,151953.67,17852
Boston Fire Department,151919.0,17853
Boston Fire Department,151896.34,17854
Boston Fire Department,151532.26,17855
Boston Fire Department,151500.3,17856
Boston Fire Department,151494.12,17857
Boston Fire Department,151476.38,17858
Boston Fire Department,151474.43,17859
Boston Fire Department,151461.49,17860
Boston Fire Department,151427.43,17861
Boston Fire Department,151339.89,17862
Boston Fire Department,151322.16,17863
Boston Fire Department,151265.39,17864
Boston Fire Department,151085.69,17865
Boston Fire Department,151019.76,17866
Boston Fire Department,151007.91,17867
Boston Fire Department,150942.19,17868
Boston Fire Department,150933.08,17869
Boston Fire Department,150906.68,17870
Boston Fire Department,150886.06,17871
Boston Fire Department,150790.1,17872
Boston Fire Department,150759.21,17873
Boston Fire Department,150756.9,17874
Boston Fire Department,150743.6,17875
Boston Fire Department,150636.09,17876
Boston Fire Department,150563.44,17877
Boston Fire Department,150451.11,17878
Boston Fire Department,150422.69,17879
Boston Fire Department,150377.8,17880
Boston Fire Department,150307.89,17881
Boston Fire Department,150244.13,17882
Boston Fire Department,150234.55,17883
Boston Fire Department,150183.52,17884
Boston Fire Department,150179.14,17885
Boston Fire Department,150108.85,17886
Boston Fire Department,149966.35,17887
Boston Fire Department,149946.25,17888
Boston Fire Department,149884.76,17889
Boston Fire Department,149802.8,17890
Boston Fire Department,149700.96,17891
Boston Fire Department,149600.21,17892
Boston Fire Department,149588.03,17893
Boston Fire Department,149563.92,17894
Boston Fire Department,149526.05,17895
Boston Fire Department,149471.45,17896
Boston Fire Department,149362.87,17897
Boston Fire Department,149346.14,17898
Boston Fire Department,149310.08,17899
Boston Fire Department,149266.45,17900
Boston Fire Department,149265.94,17901
Boston Fire Department,149216.11,17902
Boston Fire Department,149148.17,17903
Boston Fire Department,149098.96,17904
Boston Fire Department,149071.58,17905
Boston Fire Department,149046.92,17906
Boston Fire Department,148980.84,17907
Boston Fire Department,148723.38,17908
Boston Fire Department,148668.25,17909
Boston Fire Department,148461.08,17910
Boston Fire Department,148437.66,17911
Boston Fire Department,148341.88,17912
Boston Fire Department,148289.25,17913
Boston Fire Department,148274.45,17914
Boston Fire Department,148249.25,17915
Boston Fire Department,148233.87,17916
Boston Fire Department,148073.0,17917
Boston Fire Department,148043.68,17918
Boston Fire Department,147988.07,17919
Boston Fire Department,147977.77,17920
Boston Fire Department,147846.35,17921
Boston Fire Department,147832.21,17922
Boston Fire Department,147782.46,17923
Boston Fire Department,147760.67,17924
Boston Fire Department,147669.17,17925
Boston Fire Department,147622.53,17926
Boston Fire Department,147607.69,17927
Boston Fire Department,147556.09,17928
Boston Fire Department,147355.26,17929
Boston Fire Department,147312.62,17930
Boston Fire Department,147269.95,17931
Boston Fire Department,147188.46,17932
Boston Fire Department,147182.32,17933
Boston Fire Department,147157.69,17934
Boston Fire Department,147083.28,17935
Boston Fire Department,146997.86,17936
Boston Fire Department,146992.07,17937
Boston Fire Department,146965.45,17938
Boston Fire Department,146964.8,17939
Boston Fire Department,146881.87,17940
Boston Fire Department,146787.78,17941
Boston Fire Department,146783.68,17942
Boston Fire Department,146769.1,17943
Boston Fire Department,146724.23,17944
Boston Fire Department,146705.69,17945
Boston Fire Department,146669.56,17946
Boston Fire Department,146580.22,17947
Boston Fire Department,146516.7,17948
Boston Fire Department,146502.43,17949
Boston Fire Department,146501.01,17950
Boston Fire Department,146495.2,17951
Boston Fire Department,146417.63,17952
Boston Fire Department,146192.73,17953
Boston Fire Department,146130.26,17954
Boston Fire Department,146126.32,17955
Boston Fire Department,146019.82,17956
Boston Fire Department,145999.1,17957
Boston Fire Department,145981.87,17958
Boston Fire Department,145910.11,17959
Boston Fire Department,145814.34,17960
Boston Fire Department,145788.43,17961
Boston Fire Department,145768.89,17962
Boston Fire Department,145646.64,17963
Boston Fire Department,145529.69,17964
Boston Fire Department,145479.23,17965
Boston Fire Department,145459.4,17966
Boston Fire Department,145404.74,17967
Boston Fire Department,145302.45,17968
Boston Fire Department,145297.63,17969
Boston Fire Department,145225.48,17970
Boston Fire Department,145184.82,17971
Boston Fire Department,145155.51,17972
Boston Fire Department,145129.22,17973
Boston Fire Department,145121.81,17974
Boston Fire Department,145087.82,17975
Boston Fire Department,145038.2,17976
Boston Fire Department,144977.83,17977
Boston Fire Department,144891.45,17978
Boston Fire Department,144785.9,17979
Boston Fire Department,144671.56,17980
Boston Fire Department,144659.69,17981
Boston Fire Department,144624.06,17982
Boston Fire Department,144445.72,17983
Boston Fire Department,144387.32,17984
Boston Fire Department,144375.72,17985
Boston Fire Department,144353.4,17986
Boston Fire Department,144352.19,17987
Boston Fire Department,144293.94,17988
Boston Fire Department,144199.85,17989
Boston Fire Department,144127.99,17990
Boston Fire Department,144102.26,17991
Boston Fire Department,144082.64,17992
Boston Fire Department,144045.29,17993
Boston Fire Department,143892.21,17994
Boston Fire Department,143873.93,17995
Boston Fire Department,143813.45,17996
Boston Fire Department,143575.89,17997
Boston Fire Department,143519.29,17998
Boston Fire Department,143478.56,17999
Boston Fire Department,143438.21,18000
Boston Fire Department,143320.38,18001
Boston Fire Department,143304.24,18002
Boston Fire Department,143243.81,18003
Boston Fire Department,143232.07,18004
Boston Fire Department,143229.82,18005
Boston Fire Department,143228.1,18006
Boston Fire Department,143216.91,18007
Boston Fire Department,143214.8,18008
Boston Fire Department,143038.39,18009
Boston Fire Department,142954.34,18010
Boston Fire Department,142883.42,18011
Boston Fire Department,142800.26,18012
Boston Fire Department,142631.99,18013
Boston Fire Department,142600.79,18014
Boston Fire Department,142568.52,18015
Boston Fire Department,142500.81,18016
Boston Fire Department,142453.56,18017
Boston Fire Department,142353.53,18018
Boston Fire Department,142279.85,18019
Boston Fire Department,142229.79,18020
Boston Fire Department,142229.62,18021
Boston Fire Department,142198.95,18022
Boston Fire Department,142198.68,18023
Boston Fire Department,142160.71,18024
Boston Fire Department,142110.74,18025
Boston Fire Department,142075.61,18026
Boston Fire Department,142062.83,18027
Boston Fire Department,142007.81,18028
Boston Fire Department,141993.78,18029
Boston Fire Department,141953.5,18030
Boston Fire Department,141946.27,18031
Boston Fire Department,141894.24,18032
Boston Fire Department,141852.5,18033
Boston Fire Department,141804.01,18034
Boston Fire Department,141786.92,18035
Boston Fire Department,141759.98,18036
Boston Fire Department,141670.82,18037
Boston Fire Department,141639.23,18038
Boston Fire Department,141601.65,18039
Boston Fire Department,141538.69,18040
Boston Fire Department,141513.05,18041
Boston Fire Department,141454.95,18042
Boston Fire Department,141412.58,18043
Boston Fire Department,141358.63,18044
Boston Fire Department,141278.08,18045
Boston Fire Department,141144.8,18046
Boston Fire Department,141130.66,18047
Boston Fire Department,140994.73,18048
Boston Fire Department,140988.76,18049
Boston Fire Department,140842.59,18050
Boston Fire Department,140822.2,18051
Boston Fire Department,140819.23,18052
Boston Fire Department,140681.1,18053
Boston Fire Department,140648.05,18054
Boston Fire Department,140496.23,18055
Boston Fire Department,140441.8,18056
Boston Fire Department,140317.18,18057
Boston Fire Department,140290.49,18058
Boston Fire Department,140225.37,18059
Boston Fire Department,140195.55,18060
Boston Fire Department,140052.68,18061
Boston Fire Department,139989.78,18062
Boston Fire Department,139985.06,18063
Boston Fire Department,139983.59,18064
Boston Fire Department,139966.04,18065
Boston Fire Department,139928.94,18066
Boston Fire Department,139836.07,18067
Boston Fire Department,139790.25,18068
Boston Fire Department,139750.85,18069
Boston Fire Department,139637.43,18070
Boston Fire Department,139483.04,18071
Boston Fire Department,139460.81,18072
Boston Fire Department,139401.65,18073
Boston Fire Department,139208.38,18074
Boston Fire Department,139128.1,18075
Boston Fire Department,139022.75,18076
Boston Fire Department,138934.62,18077
Boston Fire Department,138897.67,18078
Boston Fire Department,138890.19,18079
Boston Fire Department,138881.3,18080
Boston Fire Department,138836.68,18081
Boston Fire Department,138829.91,18082
Boston Fire Department,138797.17,18083
Boston Fire Department,138683.46,18084
Boston Fire Department,138511.9,18085
Boston Fire Department,138462.91,18086
Boston Fire Department,138448.5,18087
Boston Fire Department,138422.66,18088
Boston Fire Department,138327.3,18089
Boston Fire Department,138209.88,18090
Boston Fire Department,138040.41,18091
Boston Fire Department,138014.96,18092
Boston Fire Department,137921.78,18093
Boston Fire Department,137827.92,18094
Boston Fire Department,137816.99,18095
Boston Fire Department,137767.61,18096
Boston Fire Department,137740.65,18097
Boston Fire Department,137691.57,18098
Boston Fire Department,137679.52,18099
Boston Fire Department,137621.57,18100
Boston Fire Department,137575.66,18101
Boston Fire Department,137562.42,18102
Boston Fire Department,137550.64,18103
Boston Fire Department,137546.07,18104
Boston Fire Department,137523.01,18105
Boston Fire Department,137500.26,18106
Boston Fire Department,137261.06,18107
Boston Fire Department,137207.84,18108
Boston Fire Department,137180.05,18109
Boston Fire Department,137161.83,18110
Boston Fire Department,137101.06,18111
Boston Fire Department,137002.81,18112
Boston Fire Department,136994.48,18113
Boston Fire Department,136722.69,18114
Boston Fire Department,136647.55,18115
Boston Fire Department,136620.33,18116
Boston Fire Department,136586.62,18117
Boston Fire Department,136563.34,18118
Boston Fire Department,136502.19,18119
Boston Fire Department,136375.48,18120
Boston Fire Department,136358.1,18121
Boston Fire Department,136348.5,18122
Boston Fire Department,136344.79,18123
Boston Fire Department,136318.21,18124
Boston Fire Department,136196.3,18125
Boston Fire Department,136182.98,18126
Boston Fire Department,136101.99,18127
Boston Fire Department,136048.88,18128
Boston Fire Department,136034.6,18129
Boston Fire Department,135984.92,18130
Boston Fire Department,135870.29,18131
Boston Fire Department,135855.27,18132
Boston Fire Department,135850.71,18133
Boston Fire Department,135781.88,18134
Boston Fire Department,135745.57,18135
Boston Fire Department,135713.25,18136
Boston Fire Department,135680.79,18137
Boston Fire Department,135610.64,18138
Boston Fire Department,135583.93,18139
Boston Fire Department,135568.66,18140
Boston Fire Department,135462.86,18141
Boston Fire Department,135335.53,18142
Boston Fire Department,135260.02,18143
Boston Fire Department,135214.49,18144
Boston Fire Department,135203.34,18145
Boston Fire Department,135079.26,18146
Boston Fire Department,135017.9,18147
Boston Fire Department,134981.32,18148
Boston Fire Department,134949.06,18149
Boston Fire Department,134650.59,18150
Boston Fire Department,134642.32,18151
Boston Fire Department,134545.18,18152
Boston Fire Department,134502.1,18153
Boston Fire Department,134470.41,18154
Boston Fire Department,134345.44,18155
Boston Fire Department,134276.45,18156
Boston Fire Department,134202.69,18157
Boston Fire Department,134102.55,18158
Boston Fire Department,134098.32,18159
Boston Fire Department,134090.97,18160
Boston Fire Department,133983.81,18161
Boston Fire Department,133976.47,18162
Boston Fire Department,133966.22,18163
Boston Fire Department,133956.91,18164
Boston Fire Department,133955.7,18165
Boston Fire Department,133940.13,18166
Boston Fire Department,133889.69,18167
Boston Fire Department,133869.55,18168
Boston Fire Department,133781.29,18169
Boston Fire Department,133686.66,18170
Boston Fire Department,133627.84,18171
Boston Fire Department,133564.83,18172
